mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_1_skew,mfcc_1_kurtosis,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_2_skew,mfcc_2_kurtosis,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_3_skew,mfcc_3_kurtosis,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_4_skew,mfcc_4_kurtosis,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_5_skew,mfcc_5_kurtosis,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_6_skew,mfcc_6_kurtosis,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_7_skew,mfcc_7_kurtosis,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_8_skew,mfcc_8_kurtosis,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_9_skew,mfcc_9_kurtosis,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_10_skew,mfcc_10_kurtosis,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_11_skew,mfcc_11_kurtosis,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_12_skew,mfcc_12_kurtosis,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_13_skew,mfcc_13_kurtosis,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skew,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,zcr_skew,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std,tempo,onset_count,onset_rate,rms_mean,rms_std,rms_skew,energy_entropy_mean,energy_entropy_std,harmonic_centroid_mean,harmonic_centroid_std,percussive_centroid_mean,percussive_centroid_std,harmonic_to_noise_ratio,f0_mean,f0_std,f0_min,f0_max,f0_skew,f0_kurtosis,f0_range,voicing_ratio,duration,sample_rate,file_path,filename
-351.5642,104.66776,-511.74387,-183.43146,-0.06099041,-1.6184725,116.58374,24.575632,57.850033,162.8403,-0.68689215,0.124824286,-2.7253363,38.89386,-87.13751,49.922585,-0.31360024,-0.9156637,57.6239,10.556862,35.960648,79.98399,0.2674258,-0.7521601,-9.27343,20.64592,-54.494335,20.353388,-0.37706506,-1.1781241,27.877546,16.17039,-7.359825,61.101814,0.015889628,-0.40546465,-27.476748,23.223402,-75.172714,8.430842,-0.11058417,-1.3867682,8.903456,13.896303,-15.317692,44.03942,0.6705077,0.1608808,-18.4835,15.768383,-50.35283,9.911722,-0.24737003,-1.2053653,5.0295544,6.486102,-7.297782,22.239388,0.93022704,0.74098945,-0.2296158,5.0636516,-11.050146,10.81914,0.15123996,-0.5619533,-6.1868925,5.8518248,-21.949493,3.663622,-0.48220932,-0.36489892,5.5632377,5.7705684,-8.983173,22.776558,0.35616067,0.35739708,1881.1108481598776,1141.1728273276308,1.3261384913423129,3777.731323242187,1804.8388978460737,1947.79014328903,409.5180272682284,0.1119723849826389,0.1213184808040648,1.5583305086936066,0.2991421,0.26062775,0.34423304,0.32045093,0.32720548,0.32490513,0.2700911,0.22328843,0.31930977,0.32576197,0.26714993,0.24798788,0.21758652,0.24389699,0.21492451,0.22200929,0.3233847,0.29104418,0.516949,0.38110143,0.5170677,0.37385866,0.3341428,0.2923256,0.0375467443630773,0.0667792296064954,-0.0283500478244091,0.0409674508008489,-0.0705535824462362,0.0986616510506424,-0.0243750435507137,0.1023931366777605,-0.0015111242563685,0.041243565273706,-0.0029382882898466,0.0317392096126479,103.359375,7.0,4.195775681626662,0.026182538,0.022886163,0.8072642,23.551375560628024,19.075790835436052,1244.2994835534887,275.5765387204587,2198.692849881581,1479.1784631409812,0.90667367,245.61282316783323,59.80210966392653,110.63722351746388,345.2170030745703,-0.8501685117526595,0.3300725059325979,234.5797795571064,0.75,1.668344671201814,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1018_TSI_FEA_XX.wav,1018_TSI_FEA_XX.wav
-459.02524,43.947227,-497.88205,-302.7159,1.8006155,2.61768,140.8293,15.449526,105.27028,184.85893,1.0546283,0.48215127,19.093561,17.373756,-54.41146,39.351192,-2.0223022,4.079297,61.949997,11.7835245,19.890957,85.755806,-1.6740762,3.2019162,-12.573236,16.416534,-72.619995,11.48826,-1.8461223,3.009377,32.979042,9.946719,-8.560068,53.71572,-1.7676555,4.153609,-13.015488,9.404602,-38.21397,17.372044,0.39527857,2.2648296,12.621727,6.0905643,-11.165009,22.21889,-1.4342192,1.9471402,-11.781166,6.5399675,-31.274666,-1.4286625,-1.2441096,0.92099714,5.754131,6.932282,-5.861672,23.96754,0.65827674,-0.27464628,1.3315399,6.260289,-9.369619,18.338188,0.9003122,0.110262156,-3.8469088,4.1228986,-20.153465,4.9425573,-0.83230144,1.3783641,2.6019754,5.029266,-14.052598,10.849043,-0.96659195,1.1996636,1134.34341620524,218.81127136346728,3.39681599408191,2676.389903192935,769.5325434345109,1799.0614728718997,201.89102473755744,0.0380859375,0.0124777222187556,1.2319762424783027,0.25054273,0.15986946,0.38305628,0.26318946,0.39848366,0.27842307,0.43506187,0.29992795,0.4247101,0.3124287,0.3384243,0.24869527,0.30086273,0.24681343,0.33632156,0.2523114,0.42606175,0.28839725,0.54570764,0.28390557,0.6788721,0.33085823,0.40275654,0.23300631,-0.0065199693817354,0.0496685186190267,-0.0270529859465126,0.0359375101944545,-0.0849629249099809,0.054749196980962,-0.0214401862867506,0.0559397873258273,0.0224979732715295,0.0244944380226006,0.006560944672674,0.0182026260471772,83.35433468,9.0,3.3716169150002546,0.0074992143,0.0036183165,2.4692094,22.213453388954417,18.96274198065869,974.118034106564,114.14587574461824,1297.957310796693,354.61220611812837,1.0811461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669342403628118,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1028_IEO_SAD_HI.wav,1028_IEO_SAD_HI.wav
-308.8589,120.83838,-433.14026,-68.43676,0.28973737,-1.6282463,86.73846,29.767317,29.755651,174.50943,0.9908837,0.4552281,17.481556,47.24445,-109.60948,60.01609,-0.99689424,-0.11878657,38.71876,13.133058,-4.0238166,76.10481,-0.335901,2.2898355,7.4902496,23.038254,-45.253296,46.550804,-1.0186477,-0.30260944,9.62991,19.037514,-35.37233,55.581474,0.3196146,0.53894377,-8.328115,15.5891075,-44.08187,13.957668,-0.6027287,-1.0012769,2.0821836,8.205684,-29.588829,24.691517,-0.40612364,3.7205968,-20.861555,20.850082,-57.38983,3.5057485,-0.28446245,-1.6633668,-5.629855,10.11336,-35.405922,24.305649,-0.16287935,1.1260324,-1.1035062,7.2378917,-17.372353,26.955791,1.6727412,4.9769382,-5.6803403,7.015984,-24.503872,7.3033733,-0.6558868,-0.07872844,1.1859746,8.745915,-10.084898,34.66533,1.7698351,3.2746067,1618.8810836814737,870.1773527587333,2.1481232766144345,3530.1661123143563,1366.324564211399,1854.2793287496413,375.1192290277371,0.0752920018564356,0.0786652877198647,2.70392531515377,0.2901859,0.27156162,0.33933952,0.31893384,0.2975469,0.28966272,0.25755584,0.23172168,0.24751912,0.22353072,0.25419697,0.23672281,0.36965626,0.32801622,0.3112983,0.27309644,0.3434368,0.2938643,0.5005224,0.36317557,0.56925464,0.3982771,0.39282972,0.32768938,-0.0128077612598416,0.0876698782212663,-0.034466707608943,0.07076217990169,-0.0357373549907224,0.1424164633661622,-0.0669706781569984,0.1086763981935296,0.0161611580203951,0.0306402633392858,0.0206628501977735,0.0584578733319894,75.99954044,11.0,4.709525843656556,0.07675568,0.12326581,2.294247,23.322992852784896,18.015918906067327,1212.849994498819,286.5269328141064,1843.1037183206215,1128.671820545484,0.4572781,213.55792062570697,58.26241047756125,136.9994584594705,307.5533855193843,0.3078892496414736,-1.360987520627323,170.55392705991378,0.4752475247524752,2.3356916099773244,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1039_TSI_HAP_XX.wav,1039_TSI_HAP_XX.wav
-348.87173,113.78072,-485.0238,-147.6717,0.24682635,-1.6741829,112.729904,28.815561,36.81929,190.63019,0.78463703,1.2619596,21.706232,33.082844,-63.903595,57.799927,-0.723146,-0.7009325,43.252853,22.51194,-10.598942,89.961044,0.330291,-0.0666337,-9.454201,21.545036,-47.908783,24.446884,-0.3478928,-1.4374987,12.340789,15.718351,-45.87938,51.758537,-1.4203811,4.770892,-9.895829,17.899698,-55.78763,13.320589,-0.77685046,-0.5843029,2.6201742,10.325726,-32.016663,31.232447,-0.97571266,1.7451777,-8.097653,10.850498,-33.99989,9.515551,-0.340151,-1.2185975,-0.4796413,7.757749,-27.698362,12.567434,-0.94454914,1.5519376,-9.0528555,12.124639,-36.933327,13.916521,-0.57689095,-0.5879843,-8.107595,9.776854,-33.343777,7.3455625,-0.8386314,-0.32857227,-0.10585105,7.0285363,-19.127777,20.541111,0.29528078,1.134799,1441.666950380991,621.798631346678,3.015207395304925,3374.8954526839716,1309.1642526516966,1862.1539043234195,335.4055573447843,0.055270287298387,0.0521055321783283,4.417466951364054,0.35610825,0.2724257,0.31885448,0.2526691,0.35748535,0.30165723,0.32155615,0.24103835,0.37235603,0.2778082,0.40677097,0.28873605,0.51875573,0.32742158,0.5286032,0.34104478,0.44091475,0.28211164,0.45431015,0.31451103,0.5502139,0.35842302,0.521481,0.35266078,-0.0113232043986825,0.04309850549443,0.0077279789799152,0.0711451341036026,-0.0552242493497272,0.0853050183850599,-0.0720644001698788,0.0562988188949873,0.0135933162664948,0.0342553321081391,0.0104373718345268,0.0293765168853611,86.1328125,9.0,3.1364088947892466,0.046465527,0.053210247,1.0505115,22.36334475601476,16.45930365888516,1172.3218217435383,237.52870171512623,1721.7617939196064,876.7449656787816,3.6190588,257.1486563945275,71.3164579681047,158.2826938011902,380.8360868427029,0.4623046951990525,-1.2504714784400166,222.55339304151272,0.4112903225806452,2.86952380952381,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1064_ITS_HAP_XX.wav,1064_ITS_HAP_XX.wav
-356.01648,101.84335,-609.2194,-155.97226,0.1273513,-1.1760145,135.83563,35.77969,28.463066,227.7555,0.40373412,0.3686056,14.475857,35.809177,-99.876595,53.0172,-1.1582781,0.7087798,40.04639,26.530825,-50.496666,97.2772,-1.0940619,2.4503136,-10.25365,20.386528,-49.51516,17.447296,-0.54538566,-1.1893337,9.990581,17.188887,-43.101208,46.499954,-0.9835214,1.4746156,-17.789814,19.433365,-60.611923,11.439189,-0.4523538,-1.2075121,4.15889,9.00404,-19.755802,26.936646,-0.5688038,0.4280529,-9.294815,10.313749,-33.42779,11.01264,-0.43539533,-0.597239,2.1706955,7.490131,-18.437382,20.753689,-0.42393103,0.49590778,-6.6255407,12.653392,-44.74959,12.417763,-1.233949,0.8349657,-4.3809314,7.106527,-22.718973,9.035737,-0.5198125,-0.17566466,5.4814415,7.545283,-13.0693035,21.567917,0.31483,-0.5499699,1285.741963837035,523.7650867831876,2.6964634180432756,2788.876065340909,1341.685283373296,1681.5611611655474,418.0894726440801,0.0603052004419191,0.0446260652578959,2.9772387838654324,0.42988017,0.32700506,0.34250444,0.26616246,0.3406255,0.29529116,0.26245078,0.22018601,0.2943618,0.2598694,0.31827617,0.25338513,0.4279689,0.27058896,0.52086896,0.32881576,0.40887758,0.2952371,0.4061671,0.33218637,0.49460283,0.3702998,0.48971388,0.33759785,0.0203955733332771,0.0491892529295561,0.0027621879207159,0.0801151510751695,-0.0159555835781078,0.0879979934198945,-0.0553739110967432,0.1116276190379511,0.0215289994842266,0.0298093452610345,0.0060145830773194,0.0417693122735679,99.38401442,8.0,3.5045893431875075,0.034401175,0.03310801,0.7998717,23.053107637765596,18.186259320463133,1063.653263583874,192.88413328866423,1514.6862224768477,825.1568597470753,1.0150017,201.7629527126608,29.53318169496207,161.0494265540188,258.62053938239393,0.7414694367050789,-0.5920379057241769,97.57111282837512,0.4343434343434343,2.282721088435374,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1071_ITS_HAP_XX.wav,1071_ITS_HAP_XX.wav
-424.19562,54.995205,-511.9412,-276.99808,0.5848878,-0.7520175,145.88179,26.133654,78.84844,194.4418,-0.04044024,-0.33013606,9.455485,20.436785,-72.15019,33.35363,-1.5841985,2.7882786,60.367638,14.930663,25.158651,97.353485,0.23102954,0.19385624,-17.72433,14.061661,-57.18828,1.4331956,-0.8822089,-0.12981415,24.28236,14.56647,-17.977076,62.25094,-0.5050991,0.65499926,-22.7152,13.028663,-67.08516,-2.0705767,-0.95668817,0.6276715,10.098087,8.391612,-20.914116,27.82425,-1.1647197,2.1050096,-11.302065,5.1182666,-29.231283,-0.8739329,-0.742404,0.5929053,3.9114866,7.667494,-19.812908,22.14775,-0.5140957,0.8642726,-1.5976937,5.012081,-18.506374,12.464538,-0.65512246,1.5731206,-4.8933606,5.3045344,-19.998356,5.836749,-0.46449113,0.057842016,3.2478707,6.622102,-11.411909,23.68732,0.22311841,0.30251122,1301.66413611296,551.2053135751579,2.669021849020034,2936.2332774474557,1298.54152260183,1774.1058574389322,372.80416754174934,0.0562474073561946,0.0396214215047308,2.7496145814802495,0.35053807,0.25529882,0.36879417,0.22017178,0.5185566,0.31603655,0.32393363,0.20750523,0.26791564,0.20086326,0.33833236,0.26177847,0.37426165,0.28958243,0.37602964,0.26694083,0.41482502,0.27337176,0.5724364,0.3013576,0.6707164,0.3078483,0.541128,0.3046284,0.0327331378064615,0.0577300541520497,-0.0005203399558185,0.032577004596301,-0.0654903071215463,0.058077880646448,-0.0940773159397392,0.0734291800749307,-0.0007845199283745,0.0301192221303502,-0.0134712164743547,0.0186217787161153,83.35433468,10.0,3.8422666759601305,0.010775684,0.007984756,1.1506469,22.170251537651342,18.65997233916952,1080.5795117396387,129.3929872960016,1487.1989312323346,874.1469598084478,0.53017455,138.51053930293466,19.864237912210015,112.57112811964524,176.64303400994282,0.145498567917904,-1.0200377214975274,64.07190589029759,0.4070796460176991,2.602630385487529,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1045_ITS_FEA_XX.wav,1045_ITS_FEA_XX.wav
-418.26163,55.83943,-514.706,-237.16492,0.7812366,0.058909893,135.14722,24.01582,59.38846,202.3835,-0.63359505,2.0506897,10.411659,21.10858,-53.672115,46.532784,-0.82435834,0.3916471,62.32182,15.029546,11.079773,95.88223,0.0018826365,0.77250195,-16.648916,14.2430935,-54.885635,4.5609775,-0.9355185,-0.27273798,30.375237,13.361653,-0.38147545,74.25014,1.1834549,3.0112758,-20.705904,12.633793,-52.79584,3.4736884,-0.65261585,-0.4661975,14.785428,7.3520164,0.1294862,37.907784,0.79366493,0.5459976,-12.3138075,6.576994,-29.770458,-1.8122274,-0.49252528,-0.6352751,4.52801,8.132453,-22.341593,20.398767,-0.916266,1.7157907,0.3465563,6.1526766,-11.803511,17.482197,0.3299342,0.099341154,-6.438418,6.8417134,-23.90546,7.3853874,-0.5677138,0.116360426,3.7278512,6.241292,-11.680441,25.818504,0.3215976,0.87839794,1475.355564381828,768.5076544855973,2.770428346280504,3309.0380859375,1389.864053639005,1898.0480212913596,313.3716968913009,0.0650355747767857,0.0693027445175518,3.4708703484002568,0.35101122,0.25862426,0.31171313,0.2455209,0.28049964,0.21518096,0.29953304,0.23848593,0.37091365,0.29594484,0.3739616,0.25248027,0.49842736,0.29884955,0.5367454,0.31532794,0.45096382,0.2791196,0.5402388,0.29899737,0.69226384,0.3362287,0.5395801,0.3129414,0.0043463085362164,0.0399434630023271,-0.0051325191647114,0.0452401319031414,-0.0640004793980296,0.0661221515190037,-0.061112365512444,0.0622523158390826,0.0337497236005747,0.0212765617617764,0.0147400805926217,0.027069490922319,151.99908088,12.0,3.707595947706923,0.010511885,0.007467696,1.5886011,21.925122806009316,18.641060309635424,1158.5264433838336,163.97384610390054,1644.4604645834834,1022.6616260046334,0.6023067,156.189926310343,42.5515851607434,93.03444464945932,227.75828324510303,0.1225001853948036,-1.4270220515719243,134.7238385956437,0.4,3.2365986394557824,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1050_ITS_FEA_XX.wav,1050_ITS_FEA_XX.wav
-324.48557,93.5098,-492.8284,-125.610695,-0.21671282,-0.77190685,135.75761,21.140726,99.03341,170.63925,-0.11943286,-1.2894934,-2.4401808,38.529327,-97.22615,61.418167,-0.2261217,-0.60200596,32.36389,20.55597,-11.693564,80.385445,0.16167253,-0.42857504,-20.482435,28.4849,-80.592735,20.983303,-0.23789471,-0.9976144,10.607761,17.696352,-22.139893,50.566467,-0.010367753,-0.8953128,-2.4662573,14.235108,-40.20505,21.654696,-0.65333724,0.009354353,4.8290334,9.200602,-12.797991,25.585936,0.29184487,-0.475986,-15.96735,11.176157,-44.63736,3.2063289,-0.55280197,-0.14854813,1.8210323,8.525177,-12.0894165,25.86767,0.84508413,0.16357183,-1.4686329,11.350013,-33.624035,22.513126,-0.6057874,0.4068954,-4.510094,7.5679207,-21.628918,15.083239,-0.09862087,-0.18301082,2.2727146,5.628285,-13.285446,13.528929,-0.091758475,-0.49084234,1258.6947814205942,282.08198388848086,0.5489277433567248,2576.260508661685,911.9949644938614,1574.1461752921716,276.54204364372936,0.0551120923913043,0.0205187046218734,0.332981432529995,0.26688728,0.205635,0.34928924,0.3531887,0.29310095,0.304262,0.26772812,0.2664699,0.27243358,0.29828903,0.25777692,0.26577687,0.20464544,0.1949009,0.22670424,0.26346815,0.28603238,0.25499898,0.4029041,0.3328292,0.5874856,0.38807535,0.46763375,0.34759453,-0.0388900684683763,0.0781568921467072,0.0102192906741808,0.0717229263716843,-0.04505504641439,0.113896447023792,-0.0496043076981674,0.1458333930565639,0.0188699138896551,0.03985019573881,-0.0245688267953125,0.0418843246144095,198.76802885,11.0,5.151103276912949,0.042764496,0.037227552,0.936486,24.683333766441624,17.768617773233366,1033.334576495295,175.79138208816934,1546.7121348704677,495.2695400507326,2.032349,236.4471711947405,21.299388233877213,193.74649219115264,283.6614678567074,0.2678377300815475,-0.4072103589530673,89.91497566555478,0.6521739130434783,2.1354648526077096,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1018_IWL_ANG_XX.wav,1018_IWL_ANG_XX.wav
-284.97675,149.03798,-445.38123,-23.271313,0.3181114,-1.6263207,101.000374,25.50655,35.170315,153.25595,0.27021697,-0.8341727,0.77448535,56.19228,-112.49443,59.808784,-0.42771867,-1.3459251,22.706978,13.592006,-16.61353,61.31909,-0.583862,0.9810467,-12.571193,32.520966,-79.88136,24.015522,-0.6313636,-1.1730363,9.270368,12.579686,-15.88083,57.83983,1.8958001,4.851195,-8.065396,21.117355,-59.559425,27.820591,-0.64233243,-0.435122,1.8295408,10.30371,-37.124115,30.125954,-0.43940493,3.2402554,-11.027415,15.201809,-51.583294,12.917615,-0.71552515,-0.6503,0.5419642,10.005659,-33.985725,26.32367,-0.5545699,2.1953392,2.1103964,7.5379834,-18.178171,26.682201,-0.051493254,1.6642542,-4.321288,8.199913,-23.13256,7.080855,-0.558754,-0.8897865,1.5309049,5.6572604,-9.916538,23.662891,1.0701311,1.5923615,1564.1178115522562,579.4364934077605,3.158938406193647,3399.687693378713,975.926943360472,1795.7951831621813,316.5252181046074,0.0738078202351485,0.0485377607945595,2.029667990295396,0.31922415,0.2714053,0.35928023,0.304525,0.25066647,0.21747854,0.22918883,0.19323204,0.30875084,0.2726234,0.4746649,0.3275634,0.4506707,0.28990898,0.34143302,0.2668588,0.3334252,0.29722026,0.43171895,0.36545235,0.5343439,0.42001873,0.41681346,0.32255217,-0.0418404115913815,0.0493951603023545,0.0387226600414311,0.0951221123263727,-0.0871584783262107,0.1197920133356517,-0.0351578036673594,0.0925316214805301,0.0067152784661242,0.0565182200426415,0.0005317306685455,0.0336480933164735,83.35433468,9.0,3.853248417537183,0.108201705,0.14713141,1.2622544,22.77126811234263,16.854924311719877,1293.2578455059784,229.48003337001975,1786.4086874411223,781.553945365311,1.4987701,252.2682508223113,108.04479448996472,107.48759652776704,365.74467430282664,-0.3662340622918914,-1.642371332041597,258.2570777750596,0.6435643564356436,2.3356916099773244,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1059_IEO_ANG_MD.wav,1059_IEO_ANG_MD.wav
-410.8144,43.516834,-507.3398,-320.83084,0.14609201,-0.61743855,152.94734,30.00931,72.701416,222.83786,0.077211715,-0.293895,17.376625,22.441498,-40.516663,57.782516,-0.7224963,0.08089852,50.5922,23.853273,-22.413624,92.03854,-0.8460135,1.0214119,-19.53819,19.665497,-65.88207,14.816441,-0.5215433,-0.8500731,17.587463,17.890806,-21.379597,52.536476,-0.1874243,-0.67677784,-17.070229,12.101838,-42.74807,7.603346,-0.26180002,-0.69621134,7.6728797,9.157397,-14.761441,26.409187,-0.34110448,-0.45875216,-13.344619,8.893475,-36.562653,1.2040294,-0.5889828,-0.5436468,4.7620845,10.103993,-18.764801,31.963995,0.4828572,0.61897063,3.2139616,6.146977,-15.376846,16.129934,-0.551188,0.7901325,-3.003169,4.511328,-13.065519,6.7095137,0.009714654,-0.65990305,3.9956212,5.7073154,-10.12463,20.69982,0.18081184,0.35706234,1148.805523854381,587.9417580740336,2.783262419587821,2326.3106126051684,1543.2975043405518,1563.31589371061,455.1935512069043,0.054931640625,0.0389147384665199,2.681686479421216,0.21220072,0.17118417,0.19233857,0.18734838,0.22588173,0.18322113,0.24016103,0.21658297,0.26492456,0.2778701,0.29443094,0.25629258,0.48136652,0.3135857,0.5834364,0.31833586,0.56801236,0.32518762,0.4789885,0.3483001,0.4419804,0.3675081,0.35455248,0.3000256,0.0138507881957215,0.0426059566020262,-0.0212084193377133,0.0671997420681635,0.0104885989119508,0.0827296603114178,-0.0605058580493703,0.0853246493119433,0.0107854620350617,0.0285348454137506,-0.0002857369612543,0.0313988257118314,117.45383523,14.0,5.827497026787231,0.015910672,0.010302896,0.8994853,22.41120924589594,17.872189546691516,876.5597256531411,141.71798257918715,1329.0174512988738,851.5492047630255,1.203282,190.37265711234292,44.62271739639235,98.56656061031477,249.81097439559304,-0.9282888775556326,-0.2535872901839306,151.24441378527823,0.7788461538461539,2.4024036281179137,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1054_MTI_DIS_XX.wav,1054_MTI_DIS_XX.wav
-436.25998,44.61074,-511.94464,-329.92453,0.67790306,-0.55179644,147.49113,22.99347,74.20112,200.13147,0.26652163,0.9622197,18.541283,19.395945,-33.836716,49.264114,-0.92461807,0.07538271,57.761642,15.94701,10.6148205,94.033554,-0.601238,0.81562376,-17.872866,16.543488,-58.566006,13.8039875,-0.568727,-0.3198216,26.084112,13.5761175,-5.4980283,59.60096,-0.3261017,0.24855351,-19.211647,10.206222,-49.381035,0.4043436,-0.829595,0.21224904,11.795638,8.901388,-10.0271845,40.80616,0.03724136,0.7710991,-9.164434,6.641724,-28.894068,4.268948,-0.5277776,0.04667306,2.1035914,6.983522,-15.511665,16.298153,-0.32475558,-0.44208956,-1.1251767,7.8382044,-24.264067,15.475754,-0.71383435,0.33889675,0.09141008,4.958544,-13.99302,13.414908,0.16522582,0.3560202,6.2173657,5.1879873,-7.4612136,16.63171,-0.21118836,-0.40715384,1178.666510985579,446.4704155200489,3.437809740077419,2496.898765901549,1229.281304151226,1724.647962438311,294.82847318411865,0.048136753318584,0.0290226965154798,3.0297426576466853,0.35414794,0.23191604,0.35206318,0.22078656,0.3551483,0.22593658,0.37116313,0.25276157,0.47320855,0.29891297,0.41345423,0.2575286,0.45573238,0.2922664,0.4854438,0.2957044,0.5256235,0.27053323,0.70018584,0.24923253,0.6705399,0.2499509,0.4629562,0.26031068,0.0139524487632267,0.0538542432412594,-0.0200756937864459,0.0335322404170169,-0.0761003517999064,0.060257208009085,-0.0064685646015992,0.0625751812916535,0.0103629671794981,0.0195982631639781,0.0012830343361186,0.0233922583599103,135.99917763,13.0,4.99494667874817,0.009126073,0.0053431666,1.4970543,22.410991737345434,18.62816569946177,1001.9018209678576,117.51925267028096,1305.727271391071,642.8299479695879,0.67879665,102.16357720693394,7.963169486214514,85.3129619008554,116.54094037952248,-0.3315644141320511,-0.8314228137786457,31.22797847866707,0.4778761061946903,2.602630385487529,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1041_MTI_DIS_XX.wav,1041_MTI_DIS_XX.wav
-271.81302,157.95796,-444.01852,-33.400223,0.1483673,-1.7935914,93.061295,23.910923,45.742844,155.83325,0.8589085,-0.15470481,-5.397067,62.13331,-129.33667,60.529594,-0.35788238,-1.4270402,31.145912,15.956993,-7.822255,81.44511,-0.4497731,1.1036286,-16.184992,40.582497,-87.81266,24.961706,-0.51426846,-1.381925,7.383887,12.16195,-24.535286,41.565536,-0.11239544,0.6383407,-5.5175753,15.309682,-46.83123,17.342545,-1.0213135,0.10427785,-0.40351233,9.379106,-23.746277,27.058437,-0.41677487,0.93010855,-14.669959,16.967533,-54.74672,5.28736,-0.5824574,-0.95877457,-1.370687,5.8168445,-18.47506,9.57695,-0.6201475,0.20575309,0.7597132,7.6374197,-24.603664,15.449434,-1.0623338,2.1999307,-5.092965,7.582777,-26.011955,6.118328,-0.89353216,-0.21720982,3.3108194,7.3047986,-12.873934,25.45398,0.92946875,0.50095963,1602.7589416471149,498.35200568813315,1.8159850583662092,3513.6431099164606,711.9969768389108,1778.9272628591068,278.24538738732014,0.0737159653465346,0.0430500051517702,1.0796256912881366,0.34609225,0.27761105,0.39001694,0.33065608,0.30589116,0.23945968,0.35071725,0.31162912,0.40421999,0.26638335,0.4596983,0.34947345,0.3560295,0.28174388,0.33364096,0.26741388,0.38248283,0.33033857,0.44412333,0.33901665,0.4896879,0.38253483,0.37631702,0.2722842,-0.0193732541577703,0.0640010819768989,0.0160701702023567,0.117439173725399,-0.0873337613676891,0.1363530483798685,0.015230152700649,0.1091439791310317,0.007458676500214,0.0418795565361988,0.0057935767304521,0.0506167901779758,234.90767045,9.0,3.853248417537183,0.1262342,0.16025347,0.97223026,23.049495012027755,17.1185135564603,1388.1998834809665,302.01548346184825,1787.0705874267464,698.6561838867611,2.5121753,329.5217976288488,33.75497724322584,237.15608026942812,372.1377785978373,-1.4188741051546718,1.5598851730096293,134.9816983284092,0.3762376237623762,2.3356916099773244,22050.0,/Users/will/Projects/SpeechEmotionCS3540/CREMA-D/AudioWAV/1048_IEO_ANG_HI.wav,1048_IEO_ANG_HI.wav
